Mfg_Part_Num,Fine,Taxonomy_Confidence,Manufacturer_Confidence,Brand_Confidence,Supplier_vs_Manufacturer_Flag,Num_Attributes_Candidate,Num_Attributes_Fused,Num_Conflicts,Overall_Confidence,Overall_Confidence_Band,Needs_Review,Review_Reasons,Validation_Issues,Live_Evidence_Sources
DCF860B,Cordless Power Tools,HIGH,HIGH,HIGH,False,1,5,0,0.6,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Official product page fetched directly from dewalt.com,,1
3401-20,Cordless Power Tools,HIGH,HIGH,HIGH,False,3,6,0,0.585,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Official product page fetched directly from milwaukeetool.com,,1
KPTDR050A,Cordless Power Tools,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
DCD1007B,Cordless Power Tools,HIGH,HIGH,HIGH,False,3,6,0,0.585,MEDIUM,Yes,extraction: item type not confidently identified | evidence: Official product page fetched directly from dewalt.com,,1
DCD799B,Cordless Power Tools,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
58006,Benchtop & Stationary Power Tools,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'King Canada Inc (KINCA)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (57),0
2909-20,Power Fastening Tools,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Candidate facts extracted from raw Part_Desc text via regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
2909-21,Power Fastening Tools,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
918200,Power Fastening Tools,HIGH,LOW,LOW,True,1,1,0,0.34,LOW,Yes,'National Nail Corp (7439)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Candidate facts extracted from raw Part_Desc text via regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
2541-20,Power Fastening Tools,HIGH,HIGH,HIGH,False,2,5,0,0.582,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Official product page fetched directly from milwaukeetool.com,,1
DCN930B,Power Fastening Tools,HIGH,HIGH,HIGH,False,1,5,0,0.6,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Official product page fetched directly from dewalt.com,,1
DCN930P1,Power Fastening Tools,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
XNB04Z,Power Fastening Tools,HIGH,HIGH,HIGH,False,4,4,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
XNB05Z,Power Fastening Tools,HIGH,HIGH,HIGH,False,3,3,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
XNB06Z,Power Fastening Tools,HIGH,HIGH,HIGH,False,3,3,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
XNB07Z,Power Fastening Tools,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
DZN930,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (54),0
220USB25U,Bits,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
XRF03Z,Power Fastening Tools,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
220USBP5U,Bits,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
49-66-4567,Bits,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
IBMG90K003,Bits,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
IBPH250P15T,Bits,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
DPH12B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH135B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH21B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH22B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH235B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH26B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH2R1B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH31B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH32B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DPH335B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DSQ12B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DSQ22B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DSQ26B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DSQ32B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DT102B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DT152B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DT1535B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DT202B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
